Sample,Order,Batch,Group,ethanolamine..62.,Glycine..76.,Trimethylamine.N.oxide..TMAO...76.1.,X3C13.Glycine..79.,beta.alanine..89.99.,Alanine..90.,X4C13.Alanine..94.,Cadaverine..103.,X3.Aminoisobutyrate..103.98.,Choline..103.99.,Dimethylglycine..104.,L.2.aminobutyric.acid..104.01.,X2C13.Choline..106.,Serine..106.01.,X4C13.Serine..110.,Hypotaurine..110.01.,Creatinine..114.,X5.6.dihydrouracil..115.,Proline..116.,d3.Creatinine..117.,X5.Aminovaleric.Acid..117.98.,Betaine..117.99.,Valine..118.,Threonine..120.,Cysteine..122.,X6C13.Proline..122.,Niacinamide..123.,X6C13.Valine..124.,X5C13.Threonine..125.,Taurine..125.99.,Pyroglutamic.Acid..130.04.,Pipecolate..130.,Creatine..131.98.,Hydroxyproline..131.99.,Leucine..D.norleucine..132.01.,iso.Leucine..allo.isoleucine..132.02.,Ornithine..132.9.,Asparagine..133.,Aspartic.Acid..134.,S.methylcysteine..136.,X1.methylnicotinamide..137.,trigonelline..138.01.,X5C13.Aspartic.Acid..138.98.,X6C13.Asparagine..138.99.,X7C13.Leucine..139.,X7C13.iso.Leucine..139.01.,Glutamine..146.99.,Lysine..147.,Deoxycarnitine..147.01.,Glutamic.acid..148.,Methionine..149.99.,X2C13.Glutamic.acid..150.,X7C13.Glutamine..153.99.,X6C13.Glutamic.acid..154.,X8C13.Lysine..155.,X6C13.Methionine..155.99.,Histidine..156.,Carnitine..162.,X9C13.Histidine..165.,Phenylalanine..165.99.,methionine.sulfoxide..166.,Epinephrine..166.,X7.methylguanine..166.01.,X1.3.Methylhistidine..169.99.,Arginine..175.,X10C13.Phenylalanine..176.,Cotinine..176.99.,Cysteinyl.Glycine..Cys.Gly...179.,Gluconolactone..179.01.,Tyrosine..182.1.,X213C.Tyrosine..184.1.,X10C13.Arginine..185.1.,N6.Acetyl.lysine..188.99.,homoarginine..189.,N6.Trimethyllysine..189.01.,homocitrulline..190.,X1013C.Tyrosine..192.1.,Caffeine..195.,dimethylarginine..A.SDMA...203.,Acetylcarnitine..204.1.,Tryptophan..205.1.,L.Kynurenine..209.1.,X13C13.Tryptophan..218.1.,Cystine..241.1.,Uridine..245.2.,isovalerylcarnitine..246.,X8C13.Cystine..249.1.,X11C13.Uridine..256.2.,Glycerophosphocholine..258.,succinylcarnitine..262.,Thiamine..265.,Adenosine..268.2.,Inosine..269.2.,glutarylcarnitine..276.,X1.Methyladenosine..282.1.,X6.Methyladenosine..282.2.,X5..methylthioadenosine..298.,N2.N2.Dimethylguanosine..312.2.,UMP..325.,GMP..364.1.,riboflavin..377.,SAH..385.,S.adenosylmethionine..SAM...399.,thyroxine..777.5.,FAD..786.
Pos_301,381,3,4,13.80867049,16.72455005,16.51356851,16.15488528,14.20561132,20.7127943,20.02563964,15.60247762,14.5883887,23.4427855,16.70228805,14.35400804,25.26503037,21.49853032,20.94207818,15.5855698,22.48929327,18.44591325,20.80101549,23.50394869,15.54575498,24.84639122,21.77345482,21.51261667,13.42594935,20.32573215,17.19167851,19.48083696,19.96063932,19.9028127,16.96025188,16.65713994,23.63461847,19.2968161,21.51195133,20.23738386,21.03579753,19.12932448,17.90275525,15.47199237,20.09015053,16.65662865,20.41747785,20.01140478,21.89413994,18.77135948,24.08178034,23.61544787,17.48167523,22.46588669,17.62223909,22.41051271,21.38086191,22.19917482,23.01440653,17.41705076,23.4946797,23.95032666,20.78529866,22.66428638,15.42472968,21.04119847,15.5637845,17.50095227,24.75300406,21.2736962,17.20152887,14.03343567,12.49069684,19.08825331,21.10156048,25.27405642,16.45719259,20.22570134,22.39334661,14.82385618,16.69314766,15.56168178,20.5267297,24.31878365,21.07159795,15.68484061,20.01981971,18.86771718,16.44245433,19.42356082,17.49467116,16.32291656,21.49933828,14.847701,14.84428041,13.97491162,13.21130039,16.30562052,19.5620303,12.52324634,12.67209385,15.28007555,14.92716787,15.87518893,15.17962362,13.0614496,14.36809267,16.28115039,14.86377935
Pos_302,382,3,2,12.82739472,15.56252376,15.65737312,16.40282459,14.20123484,20.26867835,20.01783747,15.33576271,13.8151431,21.7086427,16.27834537,13.40796039,25.36880013,20.35103332,20.85756795,14.28684706,22.42580818,16.91239785,19.71962515,23.4416402,13.98277312,24.21326161,20.94861317,20.05735647,12.53465751,20.36956024,14.44142999,19.43010601,19.89658371,18.09199333,16.39706168,16.74126054,21.29832627,17.7274471,20.73094461,18.79254067,19.43932923,18.03524094,15.84013054,15.5552572,16.79073526,16.80535272,20.39381094,19.96512688,21.93578563,18.70090406,23.25460681,22.93733392,16.12390459,20.66412145,16.77437009,22.36107326,21.36533792,21.97360245,22.90316078,17.3326916,23.203772,23.53353028,20.74144656,22.88800734,15.32762301,21.20224159,15.54648052,20.88527348,23.65500098,21.30354672,19.4490528,14.64549033,12.91134882,18.9701411,21.11949261,24.94281959,15.22454671,19.58261559,21.88737328,15.4275361,16.42986427,21.79064464,20.41440445,22.12814497,20.93475665,15.56430284,19.99925784,17.70928568,15.03859787,16.81308114,17.77746141,16.18756157,20.04931292,13.55290064,14.02985737,13.09675722,12.81878605,14.89202717,19.4421989,12.63635297,12.13033398,15.02210653,14.03047854,14.91311744,13.35132496,13.45547236,13.565349,15.20390942,14.625567
Pos_303,383,3,3,13.86776018,15.86792775,16.21045972,16.40335887,13.09043298,19.62011973,20.21815065,16.33510762,13.91192192,22.18018059,16.18442742,13.11642976,25.53239834,21.32629297,20.91593719,14.61484809,22.26183422,17.76346152,19.9028304,23.50550178,15.18590852,24.61218336,21.11227304,21.38287601,13.35126152,20.20473257,12.85930891,19.57676126,19.93243283,16.49278767,16.08483041,17.52311102,20.9443707,17.8303758,21.14492145,20.09423898,20.41718615,18.95432614,16.56014984,15.39894156,16.74100232,12.74960475,20.80803263,20.19599794,21.93025901,19.12414556,23.54271087,23.59351992,16.03584445,22.37322793,17.32965135,22.7224672,21.31528658,22.39706529,23.24169548,17.77683704,24.43711952,23.49613561,21.96895526,22.20833937,14.74793846,20.57590468,15.58146294,17.15012037,24.76541878,21.20801137,11.35438527,13.4676011,13.71975029,18.52814707,20.95124037,25.85924053,15.47255535,20.26322249,22.16783099,15.40031928,16.25141426,18.89060297,21.19242046,24.12323494,20.29000244,15.93042516,20.09638785,18.74962982,14.91364248,17.0670527,17.86185604,16.29788353,19.00151727,18.78150481,15.29385623,12.72405118,14.95962596,15.81261598,19.65620816,12.57383914,12.25088324,15.17782191,14.16926597,13.6926625,13.24218057,13.24903665,17.0257653,16.05593621,14.92121547
Pos_304,384,3,3,13.8381176,16.40458744,14.32346755,16.47959133,14.04610732,20.61986462,20.32095413,15.77339008,14.27518212,22.71013649,16.12854223,13.69002016,25.38291356,21.25172621,20.92663927,14.86641669,22.35990801,17.42907646,20.6011598,23.49608412,15.37334152,24.55683571,21.28521495,21.17225137,14.25407047,20.41346725,16.13618066,19.71894333,20.00424748,18.35254046,16.17751667,16.93917115,22.91253344,19.14250196,20.79443633,19.28266872,20.0749631,18.91322236,17.35458521,15.37235544,18.9510138,14.18024579,20.70929846,20.18146257,21.98502155,18.82643173,23.86838683,22.8538361,16.9669027,22.29337775,17.48755151,22.52875214,21.38777332,22.16543965,23.14130681,17.59184023,23.13613419,23.74115995,20.9464896,22.94826783,15.06453881,21.26754143,15.84483642,18.50423352,24.06964642,21.35540272,15.57080011,14.43441928,12.80954606,18.99390669,21.10475488,25.46008113,16.6036037,19.54131678,21.9851736,13.49539186,16.54516461,19.79358248,20.60778046,23.33481241,20.67717766,15.41890948,20.11288782,18.49804469,15.19316715,17.18114603,17.67261921,16.21319921,21.89854215,13.97252519,16.80396688,13.26760815,12.56289542,15.41089284,19.86558782,12.82793749,12.08670105,15.61164581,14.56788878,15.57476425,12.23573951,12.8854359,16.47781129,15.45030207,14.29344267
Pos_305,385,3,3,13.38173865,15.79421801,17.93731516,16.40566428,14.21754969,20.35306891,20.24184304,15.90452374,14.27993531,22.19252789,16.2284135,13.45637435,25.38549321,20.7747842,20.95193753,14.94116178,22.65468522,17.98504035,19.87792345,23.50431991,15.10144377,23.87796148,21.75754286,20.39966573,13.08291645,20.29173997,15.51853724,19.65303964,20.0133744,18.37858633,16.96300079,16.358397,22.00459905,18.68374409,21.67160316,19.72704825,20.31967393,18.39361155,16.91148737,15.87175049,17.86847041,14.97669276,20.76034592,20.15329876,21.88379968,18.83818742,23.48892571,22.99999172,16.30525776,21.48198809,17.01440285,22.48726717,21.4534783,22.22287793,23.0566981,17.54044767,23.39866873,23.4964065,20.86946203,23.14183563,15.79564042,21.51023211,15.90341328,18.41273676,23.97278323,21.33337081,19.37488202,14.0708424,11.99139481,19.0550663,21.01323158,25.01867614,15.54589204,19.13552193,21.98735653,15.62572122,16.47769903,20.69133722,20.75987279,23.09756766,20.76864983,15.72479202,19.96096255,18.07961396,15.31305966,17.51385403,17.50691582,16.26963717,20.38784494,14.50926375,15.46391295,13.16925675,12.29512627,15.32621615,19.7843606,13.00326376,12.0456188,15.79349693,12.97377839,15.19853684,14.91314028,12.77653516,14.4208342,15.50822855,14.90362496
Pos_306,386,3,4,13.72215187,16.16091627,17.09033452,16.25875201,12.97547044,19.79307205,20.24461517,15.84076024,14.03295268,22.04935662,16.38357133,13.51252208,25.53795885,21.44010066,20.90014611,14.33353075,23.59575185,17.73433903,19.97940844,23.41076644,14.87922499,24.5376916,21.078874,20.93372685,13.25723753,20.19991855,13.47528566,19.53558863,20.059755,16.4978405,16.9620761,15.9682833,21.30902737,18.17355257,21.08974127,20.19198533,20.48027992,18.98851606,16.93013628,15.22948885,17.09173338,12.99115307,20.82167835,20.30110117,21.93419732,19.10629882,23.78751486,23.05818695,16.68282516,22.27131563,17.37636442,22.65463905,21.38639877,22.33683927,23.17686598,17.65110792,24.37749479,24.15119237,21.9444485,22.26791324,15.02376923,20.65584775,16.32380241,18.45533724,24.67700451,21.11824469,19.53130367,12.90072711,13.44074702,18.52431842,20.90312715,25.74838437,15.73825277,20.3383524,23.20792618,15.22586397,16.41416017,14.84005073,21.70268407,24.13267586,20.66925569,16.62580584,20.08264043,19.43205233,15.36596542,18.58590551,18.26809397,16.24269559,19.31441395,20.15365187,13.83041656,13.47367957,15.39900152,17.50892694,20.11858643,12.99121915,12.63271552,17.02227458,13.9055614,13.61053471,12.45324829,14.98347986,18.99120555,16.08102783,15.07607878
Pos_307,387,3,2,13.19706444,16.22263877,15.95121,16.31650021,13.82390302,20.24162085,20.20687687,15.98138919,14.1647466,22.04334084,16.23838124,12.64269615,25.4698288,20.39462697,20.96422565,14.80042332,23.0655703,17.2081773,19.26643908,23.40501762,15.38402018,24.27812926,20.34454451,19.61976683,13.12296342,20.31205751,12.24788962,19.5667714,19.98952045,17.53263669,16.5859406,17.18622542,22.17415087,17.75823106,20.16463296,18.61097639,19.78571,18.05756017,16.78444911,15.10152442,18.18107274,16.79708283,20.77664007,20.23165167,21.91855797,19.14693635,23.28492388,21.81565493,16.58256133,19.3216032,16.71663798,22.64495877,21.45338855,22.2049223,23.21511502,17.60559328,24.41802485,23.76478275,22.09095591,22.47608473,14.89597184,20.79570708,15.95521645,21.06146565,22.9188632,21.03156123,11.96365535,13.36889177,13.58491852,17.88373342,20.90049279,25.79434476,15.49569807,18.7795885,21.89889844,14.95320673,16.36080987,18.83134222,21.63486512,22.7609276,19.99444267,15.09293392,20.07523769,18.65217734,14.83715682,16.9915923,17.93653891,16.35315975,19.21634607,19.55081139,15.06162857,13.67168658,12.63186442,15.46331855,19.53169135,12.82995211,11.94439438,15.99868731,13.89555367,13.45894495,14.26548658,13.39312721,17.71644862,15.31999348,15.08880176
Pos_308,388,3,1,13.2385312,16.11714574,15.8514931,16.38855327,14.02582923,20.35024809,20.19015762,15.69217156,13.59900736,22.63995999,16.44622516,12.04884196,25.32342498,20.40229377,20.96090878,14.37349348,22.50533016,17.28302162,19.88764836,23.43217378,14.32931028,24.66500225,21.32240114,20.3599706,13.45389323,20.33731042,15.51391125,19.63828757,20.03139359,19.0702167,16.57594793,18.01511229,23.26031651,18.46870743,20.7874835,19.11664587,19.85745499,17.80449096,16.89857694,15.1447555,19.86164803,18.39508794,20.62203657,20.03107248,21.91734241,18.80440869,23.6419878,22.34135628,16.24267964,20.91698684,16.25519017,22.42618918,21.38574792,22.12219446,23.07975371,17.57903541,23.89675736,23.60770721,21.41151624,22.28747633,14.59981655,20.6404843,15.75693898,21.58541591,23.51437855,21.33414095,18.588836,14.46620073,12.46642479,18.35839142,21.02087373,25.45313977,15.39428587,20.4750942,21.002346,14.66470409,16.32999251,20.64472568,20.78126992,23.2957879,20.65685671,14.61140457,19.99286908,17.58693491,15.05309484,17.42581454,17.2412207,16.27099044,20.35499458,18.62162164,16.27388852,12.7450504,12.04880217,15.61092135,19.26650816,12.82881004,11.96685738,15.08614319,13.67518907,15.56397635,13.88246515,12.63617804,14.61790352,15.56467746,14.32562592
Pos_309,389,3,4,13.54518327,16.0003502,18.13957577,16.68114798,14.81955036,20.53542725,20.29588428,15.77375853,15.22650572,24.23468363,17.35314419,14.13021861,25.15600175,20.53256078,20.92489307,16.56403185,22.78761116,18.2199631,20.66108743,23.46788314,15.24471242,25.12574206,21.64847393,20.70762991,12.89670061,20.39662987,16.45991294,19.62358918,20.08871178,19.43063618,17.56485905,17.45963581,23.71198568,18.6357574,20.75728955,19.33654849,20.78810689,18.60051589,17.70469187,15.72796084,20.28688172,14.02630494,20.68913225,20.08495713,21.92716239,18.82242159,23.77424286,22.97776791,17.23129009,22.11191671,16.84820388,22.48092203,21.52377485,22.3084971,23.15077207,17.63741556,23.29579667,24.44615374,21.04996658,23.01553762,15.51160488,21.36808791,15.29056777,18.06540899,24.01134626,21.32830009,14.20431717,14.26278527,12.89879891,19.28197185,20.99155342,25.48631652,16.43478606,18.92933431,22.74006896,16.1645354,16.51018841,20.4846867,21.44026411,23.21829357,20.62708063,16.35011889,20.00637118,18.35699128,15.44694892,20.02020603,17.55485516,16.21730064,21.17355146,16.62454299,16.95991389,13.99399811,12.98607416,17.34269256,19.69944316,12.68055165,12.68901887,16.10962444,14.56473968,15.98092071,15.99768827,14.30970494,18.95228409,15.61063695,15.02635463
Pos_310,390,3,3,14.06632213,17.03365934,17.1467203,16.61707778,15.56499314,21.63740768,20.14299362,15.85760815,14.40731199,22.71559301,16.57662993,14.11476635,25.38256329,21.45781733,20.94722899,14.69714311,23.6768604,17.69370247,21.71713117,23.53508055,15.42635042,24.33862186,21.30214541,21.20150108,13.77695343,20.20605368,15.92217009,19.75809868,20.03901154,18.42512712,18.45789052,18.44200403,23.1305296,19.54761002,21.04345233,19.53588181,20.0908987,19.7484038,17.6823856,15.73416051,20.85099989,12.50728591,20.71222591,20.02031608,21.88869565,18.90577245,24.32416001,22.94865755,17.69878561,22.10648817,18.33012822,22.43938622,21.38612431,22.23888206,23.17290179,17.45099105,24.55355214,24.1221461,21.15206564,23.52126437,16.06343831,21.88507868,16.40734611,18.48104907,24.21103186,21.31649151,19.04925974,14.7262059,12.53455907,19.34315087,20.94900257,25.42982125,16.69762566,19.50094326,23.51524387,16.00365323,16.37408973,20.99657685,21.56053993,24.17216432,19.76353589,16.46833409,19.9970774,18.39124558,14.57600893,20.42302756,17.55750029,16.41765706,22.35886458,17.93776569,12.14349855,13.59533587,13.26567199,17.77012445,19.89689784,13.43133465,13.22651451,16.93411955,14.43735889,15.82364615,15.67262227,13.99450513,16.83282206,14.65435216,15.02274201
Pos_QC(I)#37,391,3,qc,14.7213763,17.00657033,17.71008644,16.45114558,14.58198737,21.30387112,20.17092962,15.50985412,13.96788778,24.22733153,16.89163422,14.15831018,25.21716746,22.18069265,20.91119109,15.0745202,22.8381296,18.80500512,21.30954787,23.52159646,15.99633904,24.97906371,21.94778913,21.34528289,13.24934209,20.40609957,14.98956302,19.64882013,20.06822818,19.4161205,18.2634656,17.26066458,22.37512882,19.33308246,21.8906536,20.49743315,21.39032322,19.14067069,19.08682653,15.93210008,19.33257666,19.28861881,20.54694736,20.07071409,21.93585088,19.05063036,23.94171809,23.33490087,17.01862038,23.05364255,17.49310504,22.29849394,21.62423388,22.09201048,23.06262615,17.56003242,23.83611228,24.27295296,20.61264149,23.26085386,17.78309939,21.59685991,15.27126138,21.53902908,25.49918882,21.39765146,18.31282319,14.91348628,13.99833671,19.18000779,21.05898128,25.31681565,15.70420122,19.87378771,22.42416809,15.32967559,16.43514358,22.06655875,21.51211819,23.26891595,21.46401135,15.46804547,20.07242086,17.47991337,16.75872705,18.02538672,17.99117692,16.30853673,23.10997967,14.601257,14.02536512,13.97897427,13.41917526,16.65977074,18.72903458,13.14774059,13.75347698,14.84218662,14.6194993,15.87615129,13.45423082,14.37940635,11.83539438,16.0134626,14.30213924
Pos_311,393,3,3,13.59562205,15.73455923,16.87473181,16.47247911,14.21109003,20.1516651,20.14233064,15.70319083,15.44224813,23.25591808,16.06836408,14.06678126,25.22751924,20.58396689,20.91648752,15.79010971,22.55501955,17.95458123,20.45117681,23.47474204,15.24595183,24.47325364,21.53997158,21.07349964,12.89081776,20.40820255,16.43697476,19.59132493,19.95614085,18.52916323,16.05942013,16.91206692,23.44731965,18.42354805,21.16287774,19.56710711,20.5807137,18.39120345,17.57760163,15.58534274,19.48526607,14.19452758,20.55046979,20.0585672,21.92505507,18.74106098,23.41875956,23.00046987,16.99020444,21.71190353,17.05853092,22.40743533,21.41570697,22.14927511,23.03794916,17.52222269,23.0571363,24.10022617,20.79760057,22.95134083,15.13478925,21.28526497,15.22947067,17.251739,24.14564901,21.28775094,15.17627119,13.64664508,12.92358289,19.16356429,20.93325931,25.57286045,15.88006397,19.47356192,22.82553081,15.23386927,16.30750172,20.73845302,21.26669576,23.25593286,20.86930654,15.52498924,19.9865857,18.15695761,14.60326342,18.68733993,17.39191293,16.02102003,21.68181512,15.12146486,17.42421231,13.19790603,12.58663132,16.07873347,19.35478799,12.71363985,12.14627552,15.56873053,14.05880666,15.69858845,14.88824416,14.12679048,14.74100815,15.65115898,14.70827988
Pos_312,394,3,4,13.94061781,16.32040662,18.44395689,16.62201366,15.15470452,20.62372253,20.30814844,15.60062774,13.71071244,22.91809822,16.24097918,13.45659664,25.28193574,20.8515334,20.94441138,15.90360309,22.62275252,18.14871203,20.84220483,23.50501302,14.50658235,24.08879598,21.78697334,20.73797167,13.69647158,20.32042387,16.99585133,19.64741306,20.04600387,19.74387769,17.19949594,16.7762686,22.77275601,19.87299715,21.28917643,19.81569606,20.78166614,18.69396282,17.73938755,15.92464145,18.92659835,13.05699571,20.70456484,20.09667643,21.9436764,18.95297143,23.62672949,23.07713203,16.62691991,22.56277387,17.28571363,22.48467734,21.41755467,22.16115487,23.22831476,17.55928637,23.34586202,24.05799968,20.99922607,23.44044215,15.94160204,21.81893809,15.98631682,18.23959367,24.5301569,21.28767871,17.95259348,13.93869901,12.78136439,19.22074217,20.90339708,25.54314652,16.03498033,18.99048575,22.86338163,15.83362705,16.27992331,14.94900889,21.40828759,23.22618151,20.99687811,15.91520443,20.08281872,18.57660063,15.74129612,18.76552295,17.65562801,16.22695464,22.08533537,15.43232275,17.51890161,14.19350164,11.73209366,15.89681023,19.99808868,12.86498329,12.60893399,16.0139384,14.81268555,16.72168186,16.18279831,13.14627961,16.15394146,15.21748301,14.89605404
Pos_313,395,3,1,13.64113442,16.40128659,17.22531813,16.43053589,14.18031087,20.41657075,20.25552019,15.97056864,13.79431756,22.53301623,16.39867953,13.11681996,25.32633023,20.20181538,20.92723204,14.84836594,22.84414986,17.68582613,21.09439516,23.49497576,15.72066193,23.60929131,21.29444051,20.19421747,13.71583247,20.46691472,16.3633702,19.75358551,19.92948662,19.2634793,17.50358156,17.42445276,21.54443759,19.46139096,20.66836794,18.90977813,20.17732854,18.10866702,17.3694708,15.83366154,19.76647443,18.01718832,20.63957568,20.04398858,21.92448273,18.8374427,24.32007244,22.33970226,16.34512044,22.4228537,15.81330275,22.39765846,21.47075552,22.14063836,23.12315916,17.47991009,23.64458426,23.65930029,20.96274164,21.748573,14.21447304,20.03937312,15.939026,20.526664,23.57757643,21.33190349,20.6000317,13.88169795,12.67037396,18.77010608,21.01469246,25.40081445,16.19643725,19.38768562,21.78268674,14.98850673,16.3544514,20.09629952,21.33409299,24.72582109,20.51122462,15.46142175,19.95765524,17.8702526,14.67688563,15.90576199,17.42133078,16.24131097,23.02117977,13.65667225,15.04773804,12.95542117,11.87677307,16.73752109,18.86498202,12.33019016,12.00226384,14.68490801,13.97559547,15.4460484,12.86317154,12.26023028,13.705267,15.44271527,14.83355719
Pos_314,396,3,1,13.66030726,16.14123821,16.76919134,16.41470105,13.38132722,20.43168512,20.24455511,15.96378954,13.74361668,22.50324127,16.98012205,14.16419483,25.35452451,20.36017692,20.94539834,14.82454821,22.69169188,17.26863703,20.06028462,23.51486334,15.83361863,25.39966788,21.73084641,20.56441701,14.41948179,20.36983967,15.47625188,19.5289862,20.04992029,18.89016652,16.81310988,17.59601952,21.25773273,17.6028369,21.73963942,19.77637228,19.74676283,17.96910939,17.17938594,15.07651597,20.78687103,18.51017569,20.68030703,20.01490189,21.91365708,18.76500113,24.03368607,22.48511083,15.49550978,22.05434572,16.68577908,22.45055948,21.42640239,22.14848729,23.12363418,17.53450987,24.47163589,22.34627675,21.60578149,22.51698985,14.88690388,20.86145751,15.61468671,19.87196045,24.07292688,21.33536141,14.71268477,14.70228475,11.83158791,18.5038396,20.99095378,25.42053841,16.14632472,19.82546222,22.31550168,14.96474281,16.29939083,21.39684765,21.7723896,23.69824129,20.61260898,14.72577582,20.05812497,17.76273913,15.69836695,16.81808473,17.22184561,16.25308077,21.34392388,18.72452816,14.41613136,13.10163194,12.47148644,16.425669,18.72488112,12.93702356,12.00361985,14.84221768,13.3028764,15.54704483,13.89374113,13.10333101,15.18759966,14.8344641,14.2616407
Pos_315,397,3,3,13.6779134,15.87825191,14.79427112,16.55778442,13.78917863,19.69593496,20.334691,15.980291,14.20742952,22.54120403,16.13160789,13.83825223,25.35002388,20.76807151,20.94908635,14.62358456,22.39763934,17.59003462,19.57767598,23.55287646,15.0006356,24.74668217,21.50135088,20.83542771,13.98258486,20.47108516,15.22970106,19.77665465,20.01717581,18.42726581,17.16206733,16.77602217,21.39737025,18.25980535,21.26955409,19.81816048,20.05806204,18.37858112,17.28198036,15.30353401,17.45112589,13.46705601,20.62882043,20.14035416,21.95743349,18.73340256,23.65542814,23.10412977,16.48725436,21.90663623,17.29514628,22.46761559,21.49696488,22.22124007,23.15452183,17.53025942,23.30009001,23.59450164,20.93369842,22.63904271,14.22961499,21.0115586,14.92996041,17.15363031,24.22625609,21.40797338,19.34448898,13.51369712,13.16640728,18.65725483,21.01678429,25.598266,15.62775105,19.70839597,22.89943224,14.79322396,16.3687888,20.32202082,20.97746252,23.48894376,20.44122247,14.49397914,19.98574191,17.85628679,15.16468515,17.14507505,17.53716407,16.23936475,20.57586035,14.18674607,16.42077999,12.82587122,12.91539396,15.94723072,18.76056956,12.77996629,11.96982732,14.59336289,12.79179663,15.15246955,13.27596986,12.62224776,13.22996363,15.40549055,14.82720177
Pos_316,398,3,1,13.66174982,15.6843116,17.32544897,16.67265547,14.07202226,19.41232251,20.2811253,15.88637547,15.41523668,23.1645539,17.22779003,14.74793655,25.30102831,20.08274973,20.9546367,15.20012993,22.70187688,17.35089381,20.23396233,23.49420602,14.78572294,25.60832271,22.08122145,19.96596161,13.4082849,20.48359845,15.26816484,19.74138757,20.0600343,18.5692807,17.13150647,17.7819848,21.90759393,18.44451,21.82503919,20.14255163,19.92237044,18.07361455,16.69475408,15.35997074,19.56430591,17.9488722,20.64024996,20.08105281,21.88116985,18.83515623,24.22427176,22.0868579,16.67938781,22.20049262,16.27059389,22.46294019,21.44190013,22.1453746,23.15663245,17.54743519,23.78229831,23.56157467,20.97174859,22.27083919,14.70687638,20.65442563,16.00006518,21.40596041,23.81906961,21.36011611,19.60889887,14.41365217,12.81334023,18.2962378,21.04746706,25.55253169,16.44316135,18.65526711,21.87807078,15.87748242,16.30523188,21.38103094,21.73022396,25.7159756,20.29364539,14.82291527,19.97361224,17.1935314,15.00759803,17.04713093,17.5046063,16.23570208,22.02711969,14.29930888,20.58180062,12.5326706,12.76007894,16.6100754,19.0339673,13.05580426,12.22716466,15.07694705,13.30998735,15.80249073,14.79990167,13.05231253,13.85662319,15.11197639,14.27903676
